timestamp,client_ip,query_domain,query_type,response_code,bytes_out
2026-06-10 16:25:06,192.168.1.40,www.linkedin.com,CNAME,NXDOMAIN,1148
2026-06-10 16:25:25,192.168.1.11,claude.ai,A,NOERROR,3167
2026-06-10 16:25:30,192.168.1.12,huggingface.co,A,NOERROR,7566
2026-06-10 16:26:05,192.168.1.12,fonts.googleapis.com,AAAA,NOERROR,1729
2026-06-10 16:26:18,192.168.1.50,cdn.jsdelivr.net,A,NOERROR,1640
2026-06-10 16:27:05,192.168.1.30,character.ai,A,NOERROR,3050
2026-06-10 16:27:51,192.168.1.12,8.8.8.8.in-addr.arpa,CNAME,NOERROR,538
2026-06-10 16:28:07,192.168.1.50,google.com,AAAA,NOERROR,2075
2026-06-10 16:28:34,192.168.1.30,us02web.zoom.us,AAAA,NOERROR,515
2026-06-10 16:29:29,192.168.1.12,ocsp.digicert.com,AAAA,NOERROR,1217
2026-06-10 16:29:36,192.168.1.10,us02web.zoom.us,AAAA,NXDOMAIN,1611
2026-06-10 16:29:54,192.168.1.50,claude.ai,A,NOERROR,4194
2026-06-10 16:30:38,192.168.1.30,confluence.atlassian.com,A,NOERROR,1918
2026-06-10 16:31:11,192.168.1.31,character.ai,CNAME,NOERROR,7943
2026-06-10 16:32:12,192.168.1.21,youtube.com,AAAA,NOERROR,783
2026-06-10 16:33:15,192.168.1.20,slack.com,A,NOERROR,1690
2026-06-10 16:34:26,192.168.1.31,zoom.us,A,NOERROR,2776
2026-06-10 16:34:29,192.168.1.31,character.ai,A,NOERROR,1867
2026-06-10 16:34:47,192.168.1.30,github.com,A,NOERROR,1595
2026-06-10 16:34:51,192.168.1.10,youtube.com,CNAME,NOERROR,2366
2026-06-10 16:35:17,192.168.1.13,api.openai.com,CNAME,NOERROR,3958
2026-06-10 16:35:22,192.168.1.40,dropbox.com,CNAME,NOERROR,1154
2026-06-10 16:35:41,192.168.1.12,ocsp.digicert.com,CNAME,NXDOMAIN,2287
2026-06-10 16:36:02,192.168.1.11,confluence.atlassian.com,AAAA,NOERROR,2660
2026-06-10 16:36:51,192.168.1.11,outlook.office365.com,AAAA,NXDOMAIN,654
2026-06-10 16:38:08,192.168.1.12,amazon.com,A,NOERROR,415
2026-06-10 16:38:38,192.168.1.40,gemini.google.com,A,NOERROR,7361
2026-06-10 16:38:44,192.168.1.21,salesforce.com,A,NOERROR,206
2026-06-10 16:38:53,192.168.1.60,fonts.googleapis.com,A,NOERROR,2716
2026-06-10 16:39:14,192.168.1.12,us-east.api.openai.com,A,NOERROR,4360
2026-06-10 16:41:06,192.168.1.20,ai.jasper.ai,A,NOERROR,4559
2026-06-10 16:41:21,192.168.1.13,copilot.github.com,AAAA,NOERROR,3852
2026-06-10 16:42:56,192.168.1.11,www.youtube.com,A,NXDOMAIN,1305
2026-06-10 16:43:33,192.168.1.30,office365.com,AAAA,NXDOMAIN,218
2026-06-10 16:44:13,192.168.1.20,midjourney.com,A,NOERROR,5579
2026-06-10 16:44:30,192.168.1.30,chat.openai.com,A,NOERROR,1452
2026-06-10 16:45:14,192.168.1.30,cdn.jsdelivr.net,A,NXDOMAIN,2615
2026-06-10 16:45:41,192.168.1.13,microsoft.com,A,NOERROR,1069
2026-06-10 16:46:05,192.168.1.30,youtube.com,A,NOERROR,259
2026-06-10 16:46:24,192.168.1.13,copilot.github.com,CNAME,NOERROR,7111
2026-06-10 16:47:35,192.168.1.10,api.runway.ml,AAAA,NOERROR,8855
2026-06-10 16:47:47,192.168.1.60,youtube.com,AAAA,NXDOMAIN,2916
2026-06-10 16:47:56,192.168.1.11,linkedin.com,A,NOERROR,2324
2026-06-10 16:48:36,192.168.1.10,copilot.github.com,A,NOERROR,7568
2026-06-10 16:48:47,192.168.1.60,www.linkedin.com,A,NOERROR,566
2026-06-10 16:50:36,192.168.1.30,amazon.com,AAAA,NOERROR,2388
2026-06-10 16:51:15,192.168.1.11,salesforce.com,A,NOERROR,1243
2026-06-10 16:51:18,192.168.1.11,microsoft.com,A,NXDOMAIN,2284
2026-06-10 16:52:00,192.168.1.51,slack.com,A,NOERROR,865
2026-06-10 16:52:13,192.168.1.31,s3.amazonaws.com,A,NOERROR,194
2026-06-10 16:53:11,192.168.1.60,slack.com,CNAME,NOERROR,1962
2026-06-10 16:53:36,192.168.1.12,www.youtube.com,A,NOERROR,2393
2026-06-10 16:54:17,192.168.1.20,claude.ai,A,NOERROR,2177
2026-06-10 16:54:18,192.168.1.30,www.linkedin.com,AAAA,NOERROR,2810
2026-06-10 16:54:33,192.168.1.61,us02web.zoom.us,AAAA,NXDOMAIN,1925
2026-06-10 16:54:40,192.168.1.12,amazon.com,CNAME,NOERROR,470
2026-06-10 16:55:05,192.168.1.21,office365.com,AAAA,NXDOMAIN,845
2026-06-10 16:55:30,192.168.1.30,www.youtube.com,A,NOERROR,1166
2026-06-10 16:55:31,192.168.1.50,youtube.com,A,NOERROR,1310
2026-06-10 16:55:44,192.168.1.13,copilot.github.com,A,NOERROR,4766
2026-06-10 16:56:01,192.168.1.31,zoom.us,CNAME,NOERROR,148
2026-06-10 16:56:50,192.168.1.31,character.ai,A,NOERROR,1686
2026-06-10 16:57:42,192.168.1.30,jira.atlassian.com,A,NOERROR,447
2026-06-10 16:58:59,192.168.1.11,slack.com,A,NOERROR,913
2026-06-10 16:59:11,192.168.1.31,us02web.zoom.us,A,NOERROR,1894
2026-06-10 16:59:13,192.168.1.51,github.com,A,NOERROR,2891
2026-06-10 16:59:33,192.168.1.12,huggingface.co,A,NOERROR,5470
2026-06-10 16:59:53,192.168.1.50,claude.ai,AAAA,NOERROR,6820
2026-06-10 17:00:08,192.168.1.21,jira.atlassian.com,A,NOERROR,772
2026-06-10 17:00:45,192.168.1.11,youtube.com,A,NOERROR,2781
2026-06-10 17:00:46,192.168.1.61,login.salesforce.com,A,NOERROR,712
2026-06-10 17:01:24,192.168.1.13,us02web.zoom.us,CNAME,NOERROR,1309
2026-06-10 17:02:08,192.168.1.60,salesforce.com,CNAME,NXDOMAIN,2607
2026-06-10 17:03:02,192.168.1.31,character.ai,A,NOERROR,7020
2026-06-10 17:03:59,192.168.1.31,youtube.com,CNAME,NOERROR,419
2026-06-10 17:06:07,192.168.1.30,outlook.office365.com,A,NXDOMAIN,666
2026-06-10 17:06:28,192.168.1.30,microsoft.com,A,NOERROR,1333
2026-06-10 17:07:01,192.168.1.10,us02web.zoom.us,A,NOERROR,1684
2026-06-10 17:07:44,192.168.1.12,us-east.api.openai.com,CNAME,NOERROR,6893
2026-06-10 17:07:56,192.168.1.12,api.openai.com,AAAA,NOERROR,7251
2026-06-10 17:08:15,192.168.1.20,zoom.us,A,NOERROR,743
2026-06-10 17:09:17,192.168.1.10,chat.openai.com,AAAA,NOERROR,2855
2026-06-10 17:09:30,192.168.1.12,huggingface.co,A,NOERROR,4341
2026-06-10 17:10:02,192.168.1.13,dropbox.com,A,NOERROR,510
2026-06-10 17:11:00,192.168.1.30,8.8.8.8.in-addr.arpa,A,NOERROR,1986
2026-06-10 17:11:01,192.168.1.61,slack.com,A,NOERROR,380
2026-06-10 17:12:19,192.168.1.21,www.youtube.com,A,NOERROR,2598
2026-06-10 17:12:42,192.168.1.11,youtube.com,CNAME,NOERROR,2524
2026-06-10 17:12:51,192.168.1.50,gemini.google.com,A,NOERROR,5334
2026-06-10 17:13:09,192.168.1.20,ocsp.digicert.com,A,NOERROR,2241
2026-06-10 17:13:16,192.168.1.13,downloads.slack-edge.com,A,NOERROR,1606
2026-06-10 17:13:25,192.168.1.30,character.ai,A,NOERROR,572
2026-06-10 17:14:31,192.168.1.60,cloudflare.com,A,NOERROR,1811
2026-06-10 17:14:55,192.168.1.51,ocsp.digicert.com,A,NXDOMAIN,1065
2026-06-10 17:15:04,192.168.1.10,jira.atlassian.com,A,NOERROR,1276
2026-06-10 17:15:18,192.168.1.30,character.ai,A,NOERROR,1972
2026-06-10 17:15:41,192.168.1.12,copilot.github.com,A,NOERROR,1144
2026-06-10 17:15:50,192.168.1.61,microsoft.com,A,NOERROR,1053
2026-06-10 17:16:49,192.168.1.30,youtube.com,A,NOERROR,114
2026-06-10 17:16:57,192.168.1.60,dropbox.com,A,NXDOMAIN,783
2026-06-10 17:17:33,192.168.1.31,raw.githubusercontent.com,A,NOERROR,2998
2026-06-10 17:17:49,192.168.1.51,claude.ai,A,NOERROR,3768
2026-06-10 17:18:07,192.168.1.11,copilot.github.com,A,NOERROR,3733
2026-06-10 17:18:16,192.168.1.50,gemini.google.com,A,NOERROR,2923
2026-06-10 17:19:02,192.168.1.12,linkedin.com,AAAA,NOERROR,2684
2026-06-10 17:19:03,192.168.1.50,chat.openai.com,CNAME,NOERROR,5851
2026-06-10 17:19:03,192.168.1.12,dropbox.com,A,NOERROR,831
2026-06-10 17:19:11,192.168.1.11,claude.ai,A,NOERROR,2036
2026-06-10 17:19:34,192.168.1.60,youtube.com,A,NOERROR,2631
2026-06-10 17:19:44,192.168.1.50,office365.com,A,NXDOMAIN,2958
2026-06-10 17:20:02,192.168.1.60,perplexity.ai,AAAA,NOERROR,6280
2026-06-10 17:20:26,192.168.1.21,salesforce.com,CNAME,NOERROR,2923
2026-06-10 17:20:27,192.168.1.20,www.youtube.com,A,NOERROR,2957
2026-06-10 17:21:06,192.168.1.10,us02web.zoom.us,A,NOERROR,2623
2026-06-10 17:21:30,192.168.1.21,dropbox.com,CNAME,NOERROR,1472
2026-06-10 17:22:13,192.168.1.12,us-east.api.openai.com,CNAME,NOERROR,2769
2026-06-10 17:22:32,192.168.1.60,dropbox.com,A,NOERROR,1542
2026-06-10 17:22:39,192.168.1.31,character.ai,A,NOERROR,644
2026-06-10 17:23:11,192.168.1.40,salesforce.com,A,NOERROR,1006
2026-06-10 17:23:20,192.168.1.13,us-east.api.openai.com,AAAA,NOERROR,6811
2026-06-10 17:24:48,192.168.1.30,character.ai,CNAME,NOERROR,1420
2026-06-10 17:25:13,192.168.1.13,api.openai.com,A,NOERROR,3879
2026-06-10 17:25:41,192.168.1.10,api.openai.com,AAAA,NOERROR,3656
2026-06-10 17:25:58,192.168.1.13,salesforce.com,AAAA,NOERROR,1574
2026-06-10 17:26:58,192.168.1.31,outlook.office365.com,AAAA,NOERROR,2246
2026-06-10 17:27:02,192.168.1.60,www.linkedin.com,A,NOERROR,1304
2026-06-10 17:28:21,192.168.1.21,jira.atlassian.com,CNAME,NXDOMAIN,2691
2026-06-10 17:29:02,192.168.1.10,google.com,A,NXDOMAIN,440
2026-06-10 17:29:45,192.168.1.10,8.8.8.8.in-addr.arpa,A,NXDOMAIN,2635
2026-06-10 17:30:18,192.168.1.20,cloudflare.com,AAAA,NXDOMAIN,1525
2026-06-10 17:30:31,192.168.1.11,chat.openai.com,A,NOERROR,4522
2026-06-10 17:30:50,192.168.1.21,ocsp.digicert.com,A,NOERROR,2693
2026-06-10 17:31:29,192.168.1.31,www.google.com,A,NOERROR,1668
2026-06-10 17:31:39,192.168.1.20,office365.com,CNAME,NOERROR,2616
2026-06-10 17:32:07,192.168.1.21,gemini.google.com,A,NOERROR,1761
2026-06-10 17:32:50,192.168.1.50,gemini.google.com,A,NOERROR,7841
2026-06-10 17:32:58,192.168.1.12,api.openai.com,CNAME,NOERROR,5266
2026-06-10 17:34:03,192.168.1.30,login.salesforce.com,A,NXDOMAIN,2806
2026-06-10 17:34:35,192.168.1.40,office365.com,A,NOERROR,120
2026-06-10 17:34:40,192.168.1.10,8.8.8.8.in-addr.arpa,A,NXDOMAIN,1814
2026-06-10 17:35:16,192.168.1.10,salesforce.com,A,NOERROR,2703
2026-06-10 17:35:20,192.168.1.10,huggingface.co,AAAA,NOERROR,1969
2026-06-10 17:35:27,192.168.1.20,ai.jasper.ai,A,NOERROR,13768
2026-06-10 17:35:43,192.168.1.12,s3.amazonaws.com,A,NOERROR,995
2026-06-10 17:35:46,192.168.1.13,us-east.api.openai.com,CNAME,NOERROR,1048
2026-06-10 17:36:34,192.168.1.30,ocsp.digicert.com,A,NOERROR,697
2026-06-10 17:37:35,192.168.1.21,midjourney.com,A,NOERROR,6447
2026-06-10 17:37:41,192.168.1.30,www.youtube.com,A,NOERROR,2228
2026-06-10 17:37:57,192.168.1.20,office365.com,A,NXDOMAIN,1144
2026-06-10 17:38:22,192.168.1.40,youtube.com,A,NOERROR,207
2026-06-10 17:38:45,192.168.1.40,cloudflare.com,A,NOERROR,1400
2026-06-10 17:39:00,192.168.1.31,outlook.office365.com,A,NXDOMAIN,2372
2026-06-10 17:39:51,192.168.1.50,www.google.com,A,NOERROR,2170
2026-06-10 17:41:32,192.168.1.13,copilot.github.com,AAAA,NOERROR,6339
2026-06-10 17:41:50,192.168.1.61,www.linkedin.com,AAAA,NOERROR,2791
2026-06-10 17:42:43,192.168.1.20,midjourney.com,AAAA,NOERROR,7811
2026-06-10 17:43:09,192.168.1.12,api.openai.com,CNAME,NOERROR,4988
2026-06-10 17:43:12,192.168.1.51,perplexity.ai,AAAA,NOERROR,2013
2026-06-10 17:43:39,192.168.1.13,us02web.zoom.us,AAAA,NOERROR,401
2026-06-10 17:43:43,192.168.1.13,cloudflare.com,CNAME,NXDOMAIN,1692
2026-06-10 17:43:49,192.168.1.60,www.linkedin.com,A,NOERROR,2826
2026-06-10 17:44:02,192.168.1.12,amazon.com,CNAME,NXDOMAIN,1575
2026-06-10 17:44:09,192.168.1.31,linkedin.com,AAAA,NOERROR,2861
2026-06-10 17:44:36,192.168.1.61,microsoft.com,A,NXDOMAIN,1508
2026-06-10 17:44:46,192.168.1.31,character.ai,A,NOERROR,2233
2026-06-10 17:44:51,192.168.1.20,s3.amazonaws.com,A,NOERROR,1456
2026-06-10 17:44:56,192.168.1.12,us-east.api.openai.com,A,NOERROR,4604
2026-06-10 17:45:30,192.168.1.51,www.google.com,A,NOERROR,164
2026-06-10 17:45:36,192.168.1.12,linkedin.com,A,NOERROR,2320
2026-06-10 17:46:01,192.168.1.30,youtube.com,CNAME,NXDOMAIN,1368
2026-06-10 17:46:13,192.168.1.11,www.google.com,AAAA,NXDOMAIN,928
2026-06-10 17:46:18,192.168.1.10,office365.com,CNAME,NOERROR,451
2026-06-10 17:46:27,192.168.1.11,claude.ai,A,NOERROR,5465
2026-06-10 17:46:34,192.168.1.30,writesonic.com,CNAME,NOERROR,5679
2026-06-10 17:46:40,192.168.1.10,huggingface.co,A,NOERROR,6997
2026-06-10 17:47:08,192.168.1.13,confluence.atlassian.com,A,NXDOMAIN,2242
2026-06-10 17:49:50,192.168.1.10,outlook.office365.com,AAAA,NOERROR,2604
2026-06-10 17:50:10,192.168.1.51,fonts.googleapis.com,A,NOERROR,2602
2026-06-10 17:50:13,192.168.1.10,salesforce.com,A,NOERROR,345
2026-06-10 17:50:49,192.168.1.30,us02web.zoom.us,AAAA,NOERROR,2029
2026-06-10 17:51:34,192.168.1.13,cloudflare.com,A,NOERROR,2076
2026-06-10 17:51:43,192.168.1.31,character.ai,A,NOERROR,1218
2026-06-10 17:52:14,192.168.1.12,us-east.api.openai.com,AAAA,NOERROR,5070
2026-06-10 17:52:40,192.168.1.21,www.youtube.com,A,NXDOMAIN,2306
2026-06-10 17:53:03,192.168.1.31,amazon.com,A,NOERROR,2159
2026-06-10 17:53:19,192.168.1.30,outlook.office365.com,CNAME,NOERROR,2244
2026-06-10 17:53:55,192.168.1.40,cdn.jsdelivr.net,AAAA,NXDOMAIN,703
2026-06-10 17:54:24,192.168.1.20,ai.jasper.ai,A,NOERROR,10412
2026-06-10 17:54:33,192.168.1.50,gemini.google.com,A,NOERROR,7212
2026-06-10 17:54:41,192.168.1.40,grammarly.com,AAAA,NOERROR,2623
2026-06-10 17:55:04,192.168.1.12,www.google.com,A,NOERROR,837
2026-06-10 17:55:32,192.168.1.40,office365.com,A,NOERROR,2231
2026-06-10 17:55:33,192.168.1.50,salesforce.com,AAAA,NXDOMAIN,448
2026-06-10 17:56:38,192.168.1.20,outlook.office365.com,CNAME,NOERROR,2143
2026-06-10 17:57:50,192.168.1.30,login.salesforce.com,A,NOERROR,2703
2026-06-10 17:57:56,192.168.1.20,jira.atlassian.com,A,NOERROR,2406
2026-06-10 17:58:18,192.168.1.13,amazon.com,A,NOERROR,1996
2026-06-10 17:59:01,192.168.1.51,raw.githubusercontent.com,A,NOERROR,1065
2026-06-10 17:59:16,192.168.1.11,login.salesforce.com,A,NOERROR,2054
2026-06-10 17:59:27,192.168.1.61,outlook.office365.com,A,NOERROR,630
2026-06-10 17:59:47,192.168.1.11,copilot.github.com,A,NOERROR,563
2026-06-10 17:59:59,192.168.1.20,dropbox.com,A,NXDOMAIN,1806
2026-06-10 18:00:15,192.168.1.30,character.ai,A,NOERROR,1422
2026-06-10 18:00:45,192.168.1.50,fonts.googleapis.com,CNAME,NOERROR,1070
2026-06-10 18:00:59,192.168.1.60,zoom.us,A,NOERROR,2140
2026-06-10 18:01:56,192.168.1.12,cloudflare.com,A,NOERROR,1686
2026-06-10 18:02:01,192.168.1.40,linkedin.com,A,NOERROR,2777
2026-06-10 18:04:13,192.168.1.12,outlook.office365.com,CNAME,NXDOMAIN,2578
2026-06-10 18:04:21,192.168.1.11,youtube.com,A,NOERROR,406
2026-06-10 18:06:24,192.168.1.61,outlook.office365.com,AAAA,NXDOMAIN,1183
2026-06-10 18:06:47,192.168.1.51,youtube.com,A,NOERROR,797
2026-06-10 18:07:10,192.168.1.21,www.google.com,A,NOERROR,2127
2026-06-10 18:07:31,192.168.1.13,us-east.api.openai.com,A,NOERROR,1873
2026-06-10 18:07:55,192.168.1.50,cloudflare.com,A,NOERROR,724
2026-06-10 18:08:04,192.168.1.12,linkedin.com,AAAA,NOERROR,1395
2026-06-10 18:09:20,192.168.1.31,character.ai,CNAME,NOERROR,6870
2026-06-10 18:09:22,192.168.1.12,huggingface.co,A,NOERROR,5093
2026-06-10 18:10:11,192.168.1.20,8.8.8.8.in-addr.arpa,A,NOERROR,364
2026-06-10 18:10:32,192.168.1.51,fonts.googleapis.com,CNAME,NOERROR,1370
2026-06-10 18:10:34,192.168.1.21,midjourney.com,CNAME,NOERROR,1201
2026-06-10 18:11:05,192.168.1.50,gemini.google.com,A,NOERROR,3858
2026-06-10 18:12:49,192.168.1.31,character.ai,A,NOERROR,4858
2026-06-10 18:12:53,192.168.1.60,youtube.com,A,NOERROR,200
2026-06-10 18:12:59,192.168.1.20,outlook.office365.com,A,NOERROR,1321
2026-06-10 18:13:17,192.168.1.12,salesforce.com,A,NOERROR,621
2026-06-10 18:13:38,192.168.1.12,api.openai.com,A,NOERROR,6416
2026-06-10 18:14:06,192.168.1.40,outlook.office365.com,A,NOERROR,2764
2026-06-10 18:14:37,192.168.1.11,confluence.atlassian.com,A,NOERROR,582
2026-06-10 18:15:05,192.168.1.11,raw.githubusercontent.com,A,NOERROR,641
2026-06-10 18:16:30,192.168.1.50,www.google.com,A,NOERROR,1069
2026-06-10 18:17:00,192.168.1.12,office365.com,CNAME,NXDOMAIN,260
2026-06-10 18:17:08,192.168.1.50,claude.ai,A,NOERROR,7177
2026-06-10 18:17:51,192.168.1.50,notion.so,AAAA,NOERROR,5665
2026-06-10 18:18:26,192.168.1.10,huggingface.co,A,NOERROR,4327
2026-06-10 18:18:33,192.168.1.50,downloads.slack-edge.com,A,NOERROR,2073
2026-06-10 18:19:56,192.168.1.60,mail.google.com,A,NXDOMAIN,1642
2026-06-10 18:20:02,192.168.1.50,youtube.com,A,NOERROR,1869
2026-06-10 18:20:09,192.168.1.51,downloads.slack-edge.com,A,NXDOMAIN,1662
2026-06-10 18:20:43,192.168.1.10,youtube.com,A,NOERROR,126
2026-06-10 18:20:58,192.168.1.10,huggingface.co,A,NOERROR,7232
2026-06-10 18:21:13,192.168.1.12,us02web.zoom.us,A,NOERROR,745
2026-06-10 18:21:23,192.168.1.13,raw.githubusercontent.com,CNAME,NOERROR,1571
2026-06-10 18:22:11,192.168.1.40,mail.google.com,A,NOERROR,2150
2026-06-10 18:22:35,192.168.1.10,fonts.googleapis.com,A,NOERROR,1898
2026-06-10 18:22:38,192.168.1.51,confluence.atlassian.com,A,NOERROR,2298
2026-06-10 18:23:03,192.168.1.10,cdn.jsdelivr.net,CNAME,NOERROR,369
2026-06-10 18:23:12,192.168.1.30,character.ai,A,NOERROR,6217
2026-06-10 18:23:55,192.168.1.40,outlook.office365.com,A,NXDOMAIN,734
2026-06-10 18:24:37,192.168.1.50,otter.ai,A,NOERROR,1874
2026-06-10 18:24:40,192.168.1.21,gemini.google.com,A,NOERROR,2463
2026-06-10 18:25:28,192.168.1.10,raw.githubusercontent.com,AAAA,NOERROR,2638
2026-06-10 18:25:57,192.168.1.50,zoom.us,AAAA,NOERROR,1814
2026-06-10 18:28:07,192.168.1.60,cloudflare.com,AAAA,NOERROR,2973
2026-06-10 18:30:10,192.168.1.60,github.com,A,NOERROR,2361
2026-06-10 18:30:30,192.168.1.31,jira.atlassian.com,CNAME,NOERROR,853
2026-06-10 18:30:38,192.168.1.12,us-east.api.openai.com,CNAME,NOERROR,3008
2026-06-10 18:31:17,192.168.1.12,huggingface.co,A,NOERROR,6697
2026-06-10 18:31:27,192.168.1.13,linkedin.com,AAAA,NXDOMAIN,814
2026-06-10 18:32:33,192.168.1.21,chat.openai.com,A,NOERROR,7809
2026-06-10 18:33:16,192.168.1.11,claude.ai,A,NOERROR,2748
2026-06-10 18:34:01,192.168.1.60,8.8.8.8.in-addr.arpa,A,NOERROR,1714
2026-06-10 18:35:08,192.168.1.31,www.google.com,A,NOERROR,1750
2026-06-10 18:35:11,192.168.1.60,fonts.googleapis.com,A,NOERROR,1729
2026-06-10 18:35:43,192.168.1.50,grammarly.com,AAAA,NOERROR,5796
2026-06-10 18:36:38,192.168.1.51,claude.ai,A,NOERROR,435
2026-06-10 18:36:55,192.168.1.20,fonts.googleapis.com,CNAME,NOERROR,1058
2026-06-10 18:37:25,192.168.1.11,office365.com,A,NOERROR,1628
2026-06-10 18:37:42,192.168.1.30,linkedin.com,A,NOERROR,1541
2026-06-10 18:37:55,192.168.1.60,linkedin.com,AAAA,NXDOMAIN,2251
2026-06-10 18:39:12,192.168.1.10,linkedin.com,CNAME,NOERROR,1458
2026-06-10 18:39:19,192.168.1.20,outlook.office365.com,AAAA,NOERROR,1071
2026-06-10 18:39:36,192.168.1.20,zoom.us,A,NOERROR,552
2026-06-10 18:40:19,192.168.1.50,raw.githubusercontent.com,A,NOERROR,1662
2026-06-10 18:40:30,192.168.1.50,salesforce.com,A,NOERROR,2697
2026-06-10 18:41:10,192.168.1.30,dropbox.com,A,NOERROR,1857
2026-06-10 18:41:28,192.168.1.50,www.google.com,AAAA,NXDOMAIN,581
2026-06-10 18:42:29,192.168.1.60,linkedin.com,A,NOERROR,307
2026-06-10 18:42:49,192.168.1.60,youtube.com,A,NOERROR,393
2026-06-10 18:43:00,192.168.1.12,cdn.jsdelivr.net,A,NOERROR,343
2026-06-10 18:43:34,192.168.1.13,amazon.com,A,NOERROR,1347
2026-06-10 18:43:52,192.168.1.20,www.linkedin.com,AAAA,NXDOMAIN,1045
2026-06-10 18:43:54,192.168.1.13,dropbox.com,A,NOERROR,1787
2026-06-10 18:45:08,192.168.1.51,google.com,A,NXDOMAIN,1286
2026-06-10 18:45:16,192.168.1.11,login.salesforce.com,CNAME,NOERROR,2073
2026-06-10 18:45:28,192.168.1.30,character.ai,AAAA,NOERROR,3316
2026-06-10 18:46:23,192.168.1.12,copilot.github.com,A,NOERROR,6904
2026-06-10 18:46:33,192.168.1.10,ocsp.digicert.com,A,NOERROR,2084
2026-06-10 18:46:55,192.168.1.61,8.8.8.8.in-addr.arpa,A,NOERROR,2888
2026-06-10 18:46:57,192.168.1.40,slack.com,A,NOERROR,1725
2026-06-10 18:47:55,192.168.1.11,s3.amazonaws.com,A,NXDOMAIN,590
2026-06-10 18:48:10,192.168.1.40,grammarly.com,CNAME,NOERROR,6389
2026-06-10 18:48:19,192.168.1.30,character.ai,AAAA,NOERROR,6262
2026-06-10 18:50:15,192.168.1.50,jira.atlassian.com,A,NOERROR,529
2026-06-10 18:50:31,192.168.1.60,office365.com,CNAME,NOERROR,1642
2026-06-10 18:52:22,192.168.1.61,outlook.office365.com,CNAME,NOERROR,278
2026-06-10 18:52:45,192.168.1.50,s3.amazonaws.com,A,NOERROR,205
2026-06-10 18:53:01,192.168.1.13,youtube.com,AAAA,NOERROR,1266
2026-06-10 18:53:45,192.168.1.51,login.salesforce.com,AAAA,NOERROR,292
2026-06-10 18:53:57,192.168.1.61,8.8.8.8.in-addr.arpa,A,NOERROR,608
2026-06-10 18:54:17,192.168.1.12,office365.com,AAAA,NOERROR,217
2026-06-10 18:54:34,192.168.1.11,copilot.github.com,A,NOERROR,3803
2026-06-10 18:55:21,192.168.1.60,grammarly.com,A,NOERROR,2730
2026-06-10 18:56:34,192.168.1.60,youtube.com,A,NOERROR,2974
2026-06-10 18:56:38,192.168.1.40,8.8.8.8.in-addr.arpa,A,NOERROR,857
2026-06-10 18:57:52,192.168.1.11,copilot.github.com,CNAME,NOERROR,5904
2026-06-10 18:58:09,192.168.1.21,gemini.google.com,CNAME,NOERROR,1497
2026-06-10 18:58:57,192.168.1.61,www.youtube.com,A,NOERROR,1570
2026-06-10 18:59:31,192.168.1.50,linkedin.com,A,NOERROR,424
2026-06-10 18:59:59,192.168.1.12,ocsp.digicert.com,A,NOERROR,1827
